bin,set,NP_NP,Normal_1stT,Normal_2ndT,Normal_3rdT,Normal_delivery,PreX_1stT,PreX_2ndT,PreX_3rdT,PreX_delivery,GDM_1stT,GDM_2ndT,GDM_3rdT,GDM_delivery,cHTN_1stT,cHTN_2ndT,cHTN_3rdT,cHTN_delivery
2055,Neutrophils,0.876190476190476,0.825112107623319,0.831775700934579,0.848684210526316,0.862804878048781,0.842424242424242,0.772727272727273,0.845588235294118,0.831111111111111,0.887179487179487,0.858974358974359,0.872727272727273,0.887323943661972,0.831325301204819,0.781818181818182,0.894736842105263,0.872549019607843
2062,Placenta-HIGH,0.117647058823529,0.296875,0.137931034482759,0.18348623853211,0.205714285714286,0.264367816091954,0.0692307692307692,0.356589147286822,0.155102040816327,0.142857142857143,0.216666666666667,0.35,0.309012875536481,,,0.157894736842105,0.443037974683544
2064,B-cells,0.85430463576159,0.936,0.984615384615385,0.916666666666667,0.827338129496403,0.924731182795699,0.904109589041096,0.854014598540146,0.935714285714286,0.950819672131147,0.901098901098901,0.819672131147541,0.796296296296296,,,0.970588235294118,0.787234042553192
2069,Placenta-HIGH,0.457943925233645,0.449438202247191,0.456953642384106,0.578616352201258,0.503703703703704,0.470588235294118,0.556291390728477,0.576923076923077,0.586065573770492,0.520547945205479,0.573248407643312,0.535714285714286,0.638190954773869,0.5,0.548387096774194,0.657142857142857,0.615384615384615
2071,Placenta-HIGH,0.118236472945892,0.143236074270557,0.209836065573771,0.27906976744186,0.203030303030303,0.0635451505016722,0.113074204946996,0.36013986013986,0.273081924577373,0.165467625899281,0.245283018867925,0.186732186732187,0.221276595744681,0.197802197802198,0.171717171717172,0.213675213675214,0.176829268292683
2082,Placenta-HIGH,0.131147540983607,0.150943396226415,0.277173913043478,0.350877192982456,0.377777777777778,0.253424657534247,0.326732673267327,0.24468085106383,0.214285714285714,0.236842105263158,0.283185840707965,0.436974789915966,0.202702702702703,,,0.233333333333333,0.59375
2088,Placenta-HIGH,0.175531914893617,0.330097087378641,0.288343558282209,0.187192118226601,0.266423357664234,0.193832599118943,0.168674698795181,0.324742268041237,0.201735357917571,0.178947368421053,0.233480176211454,0.314814814814815,0.228260869565217,0.194444444444444,0.142857142857143,0.283018867924528,0.274193548387097
2089,B-cells,0.932432432432432,0.855670103092784,0.935897435897436,0.862068965517241,0.735537190082645,0.882352941176471,0.904761904761905,0.753623188405797,0.858490566037736,0.843137254901961,0.75,0.757575757575758,0.436781609195402,,,,0.533333333333333
2108,Placenta-HIGH,0.426086956521739,0.432,0.318181818181818,0.464864864864865,0.304964539007092,0.304054054054054,0.275862068965517,0.468354430379747,0.342281879194631,0.495575221238938,0.255172413793103,0.407142857142857,0.520661157024794,,0.22,0.371428571428571,0.528301886792453
2111,Placenta-HIGH,0.122857142857143,0.0912280701754386,0.0988372093023256,0.157303370786517,0.19364161849711,0.0451388888888889,0.134751773049645,0.223728813559322,0.152057245080501,0.158730158730159,0.218978102189781,0.208333333333333,0.189583333333333,0.0543478260869565,0.254901960784314,0.213592233009709,0.241935483870968
2117,Placenta-HIGH,0.0802752293577982,0.0844155844155844,0.11441647597254,0.159036144578313,0.155963302752294,0.0875331564986738,0.14375,0.139479905437352,0.106007067137809,0.106824925816024,0.111368909512761,0.166666666666667,0.178294573643411,0.0352941176470588,0.129411764705882,0.112359550561798,0.0914634146341463
2122,Placenta-HIGH,0.0120481927710843,0.0761904761904762,0.087962962962963,0.326086956521739,0.277777777777778,0.0457142857142857,0.232954545454545,0.302702702702703,0.179566563467492,0.452173913043478,0.11734693877551,0.24390243902439,0.19831223628692,0,0.205128205128205,0.0350877192982456,0.305555555555556
2124,Placenta-HIGH,0.0743243243243243,0.108695652173913,0.0466926070038911,0.287671232876712,0.150326797385621,0.034965034965035,0.0181818181818182,0.170212765957447,0.177710843373494,0.156862745098039,0.147540983606557,0.17948717948718,0.21875,0.0625,,0.325581395348837,0.155844155844156
2125,Placenta-HIGH,0.136929460580913,0.190789473684211,0.239819004524887,0.3,0.17948717948718,0.102564102564103,0.184873949579832,0.176470588235294,0.201680672268908,0.165714285714286,0.164609053497942,0.191780821917808,0.327586206896552,0,0.0294117647058824,0.285714285714286,0.148648648648649
2126,B-cells,0.133802816901408,0.15546218487395,0.0428571428571429,0.211895910780669,0.188811188811189,0.0954907161803713,0.0354330708661417,0.102127659574468,0.145776566757493,0.115646258503401,0.145922746781116,0.245059288537549,0.139186295503212,0.12037037037037,0.130952380952381,0.126315789473684,0.164179104477612
2127,Placenta-HIGH,0.0647249190938511,0.0666666666666667,0.0292397660818713,0.0824742268041237,0.222222222222222,0.0265486725663717,0.25,0.137755102040816,0.101083032490975,0.040650406504065,0.183246073298429,0.108433734939759,0.155172413793103,0,,0.346938775510204,0.0909090909090909
2129,Placenta-HIGH,0.062015503875969,0.116129032258065,0.0684931506849315,0.128571428571429,0.146245059288538,0.111111111111111,0.0931372549019608,0.142857142857143,0.124168514412417,0.112781954887218,0.113636363636364,0.19047619047619,0.180921052631579,0.113207547169811,0.0606060606060606,0.358490566037736,0.145454545454545
2136,Placenta-HIGH,0.544554455445545,0.570469798657718,0.479166666666667,0.552941176470588,0.545,0.485380116959064,0.530434782608696,0.4,0.548042704626335,0.559055118110236,0.420731707317073,0.587719298245614,0.549618320610687,,0.39344262295082,0.617647058823529,0.672131147540984
2146,Placenta-HIGH,0.39041095890411,0.36986301369863,0.3984375,0.324561403508772,0.365384615384615,0.353448275862069,0.3,0.560975609756098,0.316239316239316,0.257575757575758,0.480314960629921,0.375,0.397959183673469,0.5,0.264705882352941,,0.390243902439024
2159,Placenta-HIGH,0.0707964601769912,0.0964912280701754,0.206611570247934,0.266666666666667,0.265734265734266,0.134146341463415,0.152542372881356,0.120689655172414,0.15948275862069,0.128712871287129,0.285714285714286,0.419047619047619,0.321428571428571,,0.0571428571428571,0.210526315789474,0.178571428571429
2162,Placenta-HIGH,0.231578947368421,0.367713004484305,0.243243243243243,0.370588235294118,0.368421052631579,0.227848101265823,0.283018867924528,0.18018018018018,0.259398496240602,0.153846153846154,0.188976377952756,0.395522388059701,0.303149606299213,,,0.258620689655172,0.32
2187,Placenta-HIGH,0.257703081232493,0.42756183745583,0.323024054982818,0.373626373626374,0.405204460966543,0.411016949152542,0.378091872791519,0.326732673267327,0.344603381014304,0.377880184331797,0.318066157760814,0.376425855513308,0.409181636726547,0.285714285714286,0.418604651162791,0.514705882352941,0.411764705882353
2192,T-cells,0.151133501259446,0.181818181818182,0.0756302521008403,0.133779264214047,0.207142857142857,0.11340206185567,0.20855614973262,0.173076923076923,0.107061503416857,0.13768115942029,0.123348017621145,0.166666666666667,0.131367292225201,0.0258620689655172,0,0.112068965517241,0.261904761904762
2193,Placenta-HIGH,0.116129032258065,0.327272727272727,0.202380952380952,0.297709923664122,0.361111111111111,0.128205128205128,0.388888888888889,0.347222222222222,0.379888268156425,0.220588235294118,0.246478873239437,0.16304347826087,0.420560747663551,,,,
2204,Placenta-HIGH,0.334183673469388,0.5,0.432506887052342,0.487577639751553,0.348993288590604,0.553191489361702,0.501501501501502,0.492260061919505,0.347701149425287,0.448,0.446261682242991,0.563694267515924,0.474870017331023,0.53781512605042,0.44954128440367,0.601398601398601,0.567307692307692
2205,Placenta-HIGH,0.330645161290323,0.188118811881188,0.223684210526316,0.513157894736842,0.429906542056075,0.434343434343434,0.328,0.323076923076923,0.416107382550336,0.462686567164179,0.335616438356164,0.45,0.448275862068966,0.228571428571429,,0.297872340425532,
2212,B-cells,0.846590909090909,0.845528455284553,0.925170068027211,0.872093023255814,0.904761904761905,0.887096774193548,0.747126436781609,0.868217054263566,0.858433734939759,0.88135593220339,0.84,0.873626373626374,0.920948616600791,0.857142857142857,0.931034482758621,0.811594202898551,0.893333333333333
2240,Placenta-HIGH,0.37593984962406,0.165137614678899,0.157407407407407,0.191304347826087,0.4,0.155339805825243,0.130952380952381,0.363636363636364,0.199134199134199,0.333333333333333,0.288,0.278846153846154,0.369318181818182,0.114285714285714,0.1875,0.166666666666667,0.274509803921569
2260,Placenta-HIGH,0.225388601036269,0.235294117647059,0.283132530120482,0.412140575079872,0.398406374501992,0.212543554006969,0.235294117647059,0.256227758007117,0.238900634249471,0.460431654676259,0.341818181818182,0.472118959107807,0.494444444444445,0.268292682926829,0.527777777777778,0.411764705882353,0.4125
2275,Placenta-HIGH,0.238532110091743,0.351145038167939,0.272058823529412,0.449152542372881,0.387755102040816,0.317307692307692,0.40495867768595,0.34375,0.284210526315789,0.289655172413793,0.263513513513514,0.496,0.297297297297297,0.351351351351351,0.230769230769231,0.4375,0.296875
2285,Placenta-HIGH,0.142857142857143,0.110294117647059,0.229508196721311,0.447368421052632,0.201342281879195,0.0227272727272727,0,0.294117647058824,0.187683284457478,0.216867469879518,0.351351351351351,0.25,0.273255813953488,0.0227272727272727,0.184210526315789,0.476190476190476,0.266666666666667
2296,T-cells,0.166666666666667,0.119318181818182,0.159362549800797,0.162629757785467,0.13953488372093,0.135593220338983,0.0909090909090909,0.129166666666667,0.10762331838565,0.171428571428571,0.18,0.0756756756756757,0.179824561403509,0.114754098360656,0.22,0.0895522388059701,0.0714285714285714
2303,Placenta-HIGH,0.0540540540540541,0.104417670682731,0.0888157894736842,0.219827586206897,0.243346007604563,0.0390625,0.0531400966183575,0.231372549019608,0.173333333333333,0,0.13135593220339,0.370242214532872,0.272965879265092,0.0222222222222222,0.0810810810810811,0.0833333333333333,0.446601941747573
2306,B-cells,0.92032967032967,0.937823834196891,0.932432432432432,0.960960960960961,0.921708185053381,0.958041958041958,0.890909090909091,0.946745562130177,0.905629139072848,0.924528301886792,0.944117647058824,0.893292682926829,0.939393939393939,0.923076923076923,0.941176470588235,0.932692307692308,0.922222222222222
2314,Placenta-HIGH,0.142857142857143,0.14975845410628,0.182857142857143,0.227272727272727,0.266666666666667,0.237804878048781,0.213483146067416,0.378531073446328,0.247474747474748,0.126865671641791,0.304166666666667,0.335135135135135,0.295580110497238,0.142857142857143,0.442622950819672,0.416666666666667,0.295454545454545
2315,Placenta-HIGH,0.114882506527415,0.1,0.0991735537190083,0.161290322580645,0.188311688311688,0.0823529411764706,0.126353790613718,0.293617021276596,0.184027777777778,0.0920245398773006,0.107491856677524,0.214611872146119,0.265593561368209,0.15,0.118421052631579,0.14,0.173076923076923
2335,Placenta-HIGH,0.351063829787234,0.352564102564103,0.25531914893617,0.224066390041494,0.337606837606838,0.380487804878049,0.270718232044199,0.28021978021978,0.315789473684211,0.294117647058824,0.354285714285714,0.364532019704434,0.356466876971609,0.55,0.526315789473684,0.313432835820896,0.353846153846154
2339,Placenta-HIGH,0.0599455040871935,0.119565217391304,0.0909090909090909,0.104651162790698,0.235827664399093,0.0872093023255814,0.047008547008547,0.247557003257329,0.16243654822335,0.126984126984127,0.141463414634146,0.16078431372549,0.183266932270916,0.232876712328767,0.118421052631579,0.254901960784314,0.160493827160494
2355,Neutrophils,0.689655172413793,0.582677165354331,0.644444444444445,0.660919540229885,0.525139664804469,0.7,0.570731707317073,0.605263157894737,0.491935483870968,0.7,0.575757575757576,0.608247422680412,0.597014925373134,0.654545454545455,,0.702127659574468,0.466666666666667
2356,B-cells,0.941176470588235,0.91,0.884297520661157,0.769662921348315,0.721428571428571,0.843575418994413,0.833333333333333,0.65,0.820083682008368,0.858585858585859,0.8,0.700636942675159,0.776371308016878,0.82089552238806,0.612903225806452,,0.686274509803922
2366,Placenta-HIGH,0.239669421487603,0.297071129707113,0.391025641025641,0.354716981132075,0.387832699619772,0.28719723183391,0.327868852459016,0.304093567251462,0.268244575936884,0.392857142857143,0.39051094890511,0.438775510204082,0.348148148148148,0.383333333333333,0.333333333333333,0.481481481481482,0.339805825242718
2377,B-cells,0,0.0227272727272727,,0.0256410256410256,0.0238095238095238,,0.0285714285714286,0,0.0266666666666667,0.0344827586206897,0.0178571428571429,,0.0396039603960396,0.0625,,,
2389,B-cells,0.830985915492958,0.886486486486487,0.897435897435897,0.844221105527638,0.819875776397516,0.836956521739131,0.89010989010989,0.87248322147651,0.86969696969697,0.910569105691057,0.84688995215311,0.861538461538462,0.868804664723032,0.761194029850746,0.839285714285714,0.877551020408163,0.972222222222222
2399,T-cells,0.0353982300884956,0.0238095238095238,0.0465116279069768,0.0224719101123596,0,0.0625,0.0571428571428571,0,0.0212765957446809,0.0576923076923077,0.0344827586206897,0.0921052631578947,0.0808080808080808,,,,0
2406,Placenta-HIGH,0.209580838323353,0.396551724137931,0.238709677419355,0.307692307692308,0.26797385620915,0.188571428571429,0.377777777777778,0.405063291139241,0.34375,0.428571428571429,0.159203980099502,0.192771084337349,0.394088669950739,0.105263157894737,0.361111111111111,0.225806451612903,0.328571428571429
